,ProductID,ProductName,ModelDescription,Category,Gender,ProductLine,Weight,Size,PackSize,Status,InventoryDate,PurchasePrice,ProductType
2184,2285,XL-GS21E,GS,Briefs,Women's Panties,Underwear,675,XL,Dozen,In Production,2004-12-02,5.88,GS21E
2185,2286,L-177S,AT,Undershirts,Men's Undershirts,Underwear,1368,L,Dozen,In Production,2004-12-02,8.2,177S
2186,2287,M-177S,AT,Undershirts,Men's Undershirts,Underwear,1175,M,Dozen,In Production,2004-12-02,7.7,177S
2187,2288,S-171,AT,Undershirts,Men's Undershirts,Underwear,924,S,Dozen,In Production,2004-12-02,5.8,171
2188,2289,XL-177S,AT,Undershirts,Men's Undershirts,Underwear,1270,XL,Dozen,In Production,2004-12-02,8.7,177S
2189,2290,3-157,AT,Undershirts,Girls' Undershirts,Underwear,606,M,Dozen,In Production,2004-12-02,5.0,157
2190,2291,3-158,AT,Undershirts,Girls' Undershirts,Underwear,640,M,Dozen,In Production,2004-12-02,5.75,158
2191,2292,3-165,AT,Undershirts,Girls' Undershirts,Underwear,593,M,Dozen,Out of Production,2004-12-02,5.4,165
2192,2293,3-166,AT,Undershirts,Girls' Undershirts,Underwear,666,M,Dozen,Out of Production,2004-12-02,6.5,166
2193,2294,3-179,AT,Undershirts,Girls' Undershirts,Underwear,607,M,Dozen,In Production,2004-12-02,5.9,179
2194,2295,1-157,AT,Undershirts,Girls' Undershirts,Underwear,473,XS,Dozen,In Production,2004-12-02,4.3,157
2195,2296,1-158,AT,Undershirts,Girls' Undershirts,Underwear,520,XS,Dozen,In Production,2004-12-02,4.8,158
2196,2297,1-165,AT,Undershirts,Girls' Undershirts,Underwear,539,XS,Dozen,Out of Production,2004-12-02,4.6,165
2197,2298,1-179,AT,Undershirts,Girls' Undershirts,Underwear,482,XS,Dozen,In Production,2004-12-02,5.2,179
2198,2299,2-157,AT,Undershirts,Girls' Undershirts,Underwear,551,S,Dozen,In Production,2004-12-02,4.6,157
2199,2300,2-158,AT,Undershirts,Girls' Undershirts,Underwear,560,S,Dozen,In Production,2004-12-02,5.1,158
2200,2301,2-165,AT,Undershirts,Girls' Undershirts,Underwear,565,S,Dozen,Out of Production,2004-12-02,5.0,165
2201,2302,2-166,AT,Undershirts,Girls' Undershirts,Underwear,565,S,Dozen,Out of Production,2004-12-02,6.1,166
2202,2303,2-179,AT,Undershirts,Girls' Undershirts,Underwear,560,S,Dozen,In Production,2004-12-02,5.6,179
2203,2304,2-181,AT,Undershirts,Girls' Undershirts,Underwear,618,S,Dozen,Out of Production,2004-12-02,5.8,181
2204,2305,L-GS21E,GS,Briefs,Women's Panties,Underwear,520,L,Dozen,In Production,2004-12-02,5.3,GS21E
2205,2306,XXL-KS46T,KS,Briefs,Women's Panties,Underwear,865,XXL,Dozen,In Production,2004-12-03,7.2,KS46T
2206,2307,3-181,AT,Undershirts,Girls' Undershirts,Underwear,690,M,Dozen,Out of Production,2004-12-03,6.2,181
2207,2308,1-181,AT,Undershirts,Girls' Undershirts,Underwear,527,XS,Dozen,Out of Production,2004-12-03,5.4,181
2208,2309,1-182,AT,Undershirts,Girls' Undershirts,Underwear,626,XS,Dozen,In Production,2004-12-03,5.8,182
2209,2310,1-184,AT,Undershirts,Girls' Undershirts,Underwear,504,XS,Dozen,In Production,2004-12-03,5.3,184
2210,2311,1-186,AT,Undershirts,Girls' Undershirts,Underwear,623,XS,Dozen,In Production,2004-12-03,5.9,186
2211,2312,2-182,AT,Undershirts,Girls' Undershirts,Underwear,604,S,Dozen,In Production,2004-12-03,6.2,182
2212,2313,XL-ERK64B,ERK,Briefs,Men's Briefs,Underwear,655,XL,Dozen,Out of Production,2004-12-03,5.1,ERK64B
2213,2314,L-BX60C2,BX,Boxers,Men's Briefs,Underwear,80,L,Single Unit,Out of Production,2004-12-03,1.4,BX60C2
2214,2315,M-BX60C2,BX,Boxers,Men's Briefs,Underwear,59,M,Single Unit,Out of Production,2004-12-03,1.3,BX60C2
2215,2316,S-BX46H3B,BX,Boxers,Men's Briefs,Underwear,68,S,Single Unit,Out of Production,2004-12-03,1.05,BX46H3B
2216,2317,S-BX60C2,BX,Boxers,Men's Briefs,Underwear,52,S,Single Unit,Out of Production,2004-12-03,1.2,BX60C2
2217,2318,S-BX61A,BX,Boxers,Men's Briefs,Underwear,57,S,Single Unit,Out of Production,2004-12-03,0.6,BX61A
2218,2319,XL-BX46D,BX,Boxers,Men's Briefs,Underwear,90,XL,Single Unit,In Production,2004-12-03,1.2,BX46D
2219,2320,XL-BX60C2,BX,Boxers,Men's Briefs,Underwear,78,XL,Single Unit,Out of Production,2004-12-03,1.5,BX60C2
2220,2321,XXL-BX46H3B,BX,Boxers,Men's Briefs,Underwear,95,XXL,Single Unit,Out of Production,2004-12-03,1.35,BX46H3B
2221,2322,XXL-BX46K3B,BX,Boxers,Men's Briefs,Underwear,95,XXL,Single Unit,Out of Production,2004-12-03,1.35,BX46K3B
2222,2323,XXL-BX60C2,BX,Boxers,Men's Briefs,Underwear,87,XXL,Single Unit,Out of Production,2004-12-03,1.6,BX60C2
2223,2324,XXL-BX60S2,BX,Boxers,Men's Briefs,Underwear,91,XXL,Single Unit,Out of Production,2004-12-03,1.6,BX60S2
2224,2325,XXL-177S,AT,Undershirts,Men's Undershirts,Underwear,1044,XXL,Dozen,In Production,2004-12-03,9.2,177S
2225,2326,S-ERK64B,ERK,Briefs,Men's Briefs,Underwear,515,S,Dozen,Out of Production,2004-12-03,4.3,ERK64B
2226,2327,S-TIB15,TIB,Thongs,Women's Panties,Underwear,142,S,Dozen,Out of Production,2004-12-03,5.3,TIB15
2227,2328,XL-G46SH,G,Briefs,Women's Panties,Underwear,470,XL,Dozen,Out of Production,2004-12-03,5.2,G46SH
2228,2329,S-TB1081S,TB,Thongs,Women's Panties,Underwear,157,S,Dozen,Out of Production,2004-12-03,4.0,TB1081S
2229,2330,S-U23,U,Briefs,Women's Panties,Underwear,180,S,Dozen,Out of Production,2004-12-03,2.25,U23
2230,2331,XL-K49S,K,Briefs,Women's Panties,Underwear,576,XL,Dozen,In Production,2004-12-03,3.8,K49S
2231,2332,XL-TA46S,TA,Thongs,Women's Panties,Underwear,216,XL,Dozen,Out of Production,2004-12-03,3.7,TA46S
2232,2333,S-TIB12S,TIB,Thongs,Women's Panties,Underwear,142,S,Dozen,Out of Production,2004-12-03,4.0,TIB12S
2233,2334,S-TIB12,TIB,Thongs,Women's Panties,Underwear,142,S,Dozen,Out of Production,2004-12-03,4.0,TIB12
2234,2335,L-A46T,A,Briefs,Women's Panties,Underwear,335,L,Dozen,Out of Production,2004-12-03,3.9,A46T
2235,2336,M-TEEP10S,TEEP,Thongs,Women's Panties,Underwear,138,M,Dozen,Out of Production,2004-12-03,5.0,TEEP10S
2236,2338,XL-TB1036S,TB,Thongs,Women's Panties,Underwear,216,XL,Dozen,Out of Production,2004-12-03,6.1,TB1036S
2237,2339,XL-TEE4600S,TEE,Thongs,Women's Panties,Underwear,216,XL,Dozen,Out of Production,2004-12-03,6.9,TEE4600S
2238,2340,L-B84,B,Briefs,Women's Panties,Underwear,336,L,Dozen,Out of Production,2004-12-03,4.5,B84
2239,2341,L-EE1003S,EE,Briefs,Women's Panties,Underwear,324,L,Dozen,Out of Production,2004-12-03,11.0,EE1003S
2240,2342,M-EE46,EE,Briefs,Women's Panties,Underwear,317,M,Dozen,Out of Production,2004-12-03,3.9,EE46
2241,2343,M-EES60TB,EES,Briefs,Women's Panties,Underwear,326,M,Dozen,Out of Production,2004-12-03,7.0,EES60TB
2242,2344,3XL-PCL24E,PCL,Drawers,Women's Panties,Underwear,1250,3XL,Dozen,In Production,2004-12-03,7.88,PCL24E
2243,2345,3540-S1D106,SD,Regular-Over the Calf,Women's Socks,Socks,710,35-40,Dozen,In Production,2004-12-15,5.15,S1D106
2244,2346,L-G46SH,G,Briefs,Women's Panties,Underwear,420,L,Dozen,Out of Production,2004-12-22,5.4,G46SH
2245,2347,XXL-PCL25,PCL,Drawers,Women's Panties,Underwear,1005,XXL,Dozen,In Production,2004-12-22,6.7,PCL25
2247,2349,3540-S1D204,SD,Regular-Over the Calf,Women's Socks,Socks,710,35-40,Dozen,In Production,2005-01-25,5.15,S1D204
2248,2351,7-S1D102,SD,Regular-Over the Calf,Children's Socks,Socks,460,7,Dozen,In Production,2005-01-25,4.1,S1D102
2249,2352,9-S1D102,SD,Regular-Over the Calf,Children's Socks,Socks,545,9,Dozen,In Production,2005-01-25,4.1,S1D102
2250,2354,9-S1D204,SD,Regular-Over the Calf,Children's Socks,Socks,525,9,Dozen,In Production,2005-01-25,4.1,S1D204
2251,2355,11-S1D204,SD,Regular-Over the Calf,Children's Socks,Socks,645,11,Dozen,In Production,2005-01-25,4.1,S1D204
2252,2356,7-S1D204,SD,Regular-Over the Calf,Children's Socks,Socks,450,7,Dozen,In Production,2005-01-25,4.1,S1D204
2253,2394,M-FF464712S,FF,Briefs,Women's Panties,Underwear,320,M,Dozen,Out of Production,2005-02-15,4.95,FF464712S
2254,2395,S-FF464712,FF,Briefs,Women's Panties,Underwear,276,S,Dozen,Out of Production,2005-02-15,4.25,FF464712
2255,2396,L-FF464712,FF,Briefs,Women's Panties,Underwear,336,L,Dozen,Out of Production,2005-02-15,4.85,FF464712
2256,2397,L-FF464712S,FF,Briefs,Women's Panties,Underwear,375,L,Dozen,Out of Production,2005-02-15,5.25,FF464712S
2257,2398,XL-FF464712S,FF,Briefs,Women's Panties,Underwear,415,XL,Dozen,Out of Production,2005-02-15,5.55,FF464712S
2258,2399,S-B4673D,B,Briefs,Women's Panties,Underwear,249,S,Dozen,Out of Production,2005-02-15,3.6,B4673D
2259,2400,M-B4673D,B,Briefs,Women's Panties,Underwear,275,M,Dozen,Out of Production,2005-02-15,3.9,B4673D
2260,2401,L-B4673D,B,Briefs,Women's Panties,Underwear,309,L,Dozen,Out of Production,2005-03-31,4.2,B4673D
2261,2403,S-B4636,B,Briefs,Women's Panties,Underwear,247,S,Dozen,In Production,2005-03-31,5.0,B4636
2262,2404,M-B4636,B,Briefs,Women's Panties,Underwear,269,M,Dozen,In Production,2005-03-31,5.5,B4636
2263,2405,L-B4636,B,Briefs,Women's Panties,Underwear,299,L,Dozen,In Production,2005-02-15,6.0,B4636
2264,2406,XL-B4636,B,Briefs,Women's Panties,Underwear,347,XL,Dozen,In Production,2005-03-31,6.5,B4636
2265,2407,5XL-K32,K,Briefs,Women's Panties,Underwear,715,5XL,Dozen,In Production,2005-02-15,5.4,K32
2266,2408,5XL-K31,K,Briefs,Women's Panties,Underwear,830,5XL,Dozen,In Production,2005-02-15,5.5,K31
2267,2409,6XL-K31,K,Briefs,Women's Panties,Underwear,925,6XL,Dozen,In Production,2005-02-15,6.0,K31
2268,2410,L-B461AT4K,B,Briefs,Women's Panties,Underwear,338,L,Dozen,In Production,2005-03-31,4.3,B461AT4K
2269,2411,XL-B461AT4K,B,Briefs,Women's Panties,Underwear,380,XL,Dozen,In Production,2005-03-31,4.6,B461AT4K
2270,2412,S-B4614SK,B,Briefs,Women's Panties,Underwear,280,S,Dozen,In Production,2005-02-15,4.3,B4614SK
2271,2413,M-B4614SK,B,Briefs,Women's Panties,Underwear,333,M,Dozen,In Production,2005-02-15,4.6,B4614SK
2272,2414,L-B4614SK,B,Briefs,Women's Panties,Underwear,350,L,Dozen,In Production,2005-03-31,4.7,B4614SK
2273,2415,XL-B4614SK,B,Briefs,Women's Panties,Underwear,395,XL,Dozen,In Production,2005-03-31,5.2,B4614SK
2274,2416,S-B46DB,B,Briefs,Women's Panties,Underwear,239,S,Dozen,Out of Production,2005-03-31,3.7,B46DB
2275,2417,M-B46DB,B,Briefs,Women's Panties,Underwear,204,M,Dozen,Out of Production,2005-03-31,4.0,B46DB
2276,2418,L-B46DB,B,Briefs,Women's Panties,Underwear,294,L,Dozen,Out of Production,2005-03-31,4.3,B46DB
2277,2419,XL-B46DB,B,Briefs,Women's Panties,Underwear,325,XL,Dozen,Out of Production,2005-03-31,4.6,B46DB
2278,2420,S-B46SDB,B,Briefs,Women's Panties,Underwear,252,S,Dozen,Out of Production,2005-03-31,4.1,B46SDB
2279,2421,M-B46SDB,B,Briefs,Women's Panties,Underwear,286,M,Dozen,Out of Production,2005-03-31,4.4,B46SDB
2280,2422,L-B46SDB,B,Briefs,Women's Panties,Underwear,330,L,Dozen,Out of Production,2005-03-31,4.7,B46SDB
2281,2423,XL-B46SDB,B,Briefs,Women's Panties,Underwear,340,XL,Dozen,Out of Production,2005-03-31,4.1,B46SDB
2282,2424,S-B4636S,B,Briefs,Women's Panties,Underwear,246,S,Dozen,In Production,2005-03-31,5.25,B4636S
2283,2425,M-B4636S,B,Briefs,Women's Panties,Underwear,290,M,Dozen,In Production,2005-03-31,6.0,B4636S
2284,2426,L-B4636S,B,Briefs,Women's Panties,Underwear,300,L,Dozen,In Production,2005-03-31,6.4,B4636S
2285,2427,XL-B4636S,B,Briefs,Women's Panties,Underwear,347,XL,Dozen,In Production,2005-03-31,6.75,B4636S
2286,2428,6XL-K32,K,Briefs,Women's Panties,Underwear,850,6XL,Dozen,In Production,2005-02-15,5.9,K32
2287,2429,3XL-K4681,K,Briefs,Women's Panties,Underwear,672,3XL,Dozen,Out of Production,2005-02-15,5.5,K4681
2288,2430,3XL-K4681S,K,Briefs,Women's Panties,Underwear,730,3XL,Dozen,Out of Production,2005-02-15,6.0,K4681S
2289,2431,S-FF462806D,FF,Briefs,Women's Panties,Underwear,242,S,Dozen,Out of Production,2005-02-15,5.0,FF462806D
2290,2432,S-FF462806SD,FF,Briefs,Women's Panties,Underwear,236,S,Dozen,Out of Production,2005-02-15,5.5,FF462806SD
2291,2433,M-FF462806D,FF,Briefs,Women's Panties,Underwear,267,M,Dozen,Out of Production,2005-02-15,5.5,FF462806D
2292,2434,M-FF462806SD,FF,Briefs,Women's Panties,Underwear,264,M,Dozen,Out of Production,2005-02-15,6.0,FF462806SD
2293,2435,L-FF462806D,FF,Briefs,Women's Panties,Underwear,285,L,Dozen,Out of Production,2005-02-15,6.0,FF462806D
2294,2436,L-FF462806SD,FF,Briefs,Women's Panties,Underwear,305,L,Dozen,Out of Production,2005-02-15,6.5,FF462806SD
2295,2437,XL-FF462806D,FF,Briefs,Women's Panties,Underwear,335,XL,Dozen,Out of Production,2005-02-15,6.5,FF462806D
2296,2438,XL-FF462806SD,FF,Briefs,Women's Panties,Underwear,340,XL,Dozen,Out of Production,2005-02-15,7.0,FF462806SD
2297,2439,3XL-S4602S,S,Briefs,Women's Panties,Underwear,570,3XL,Dozen,In Production,2005-02-15,11.0,S4602S
2298,2440,S-B4615D,B,Briefs,Women's Panties,Underwear,229,S,Dozen,Out of Production,2005-03-31,5.5,B4615D
2299,2441,S-B4615SD,B,Briefs,Women's Panties,Underwear,244,S,Dozen,Out of Production,2005-03-31,5.75,B4615SD
2300,2442,M-B4615D,B,Briefs,Women's Panties,Underwear,250,M,Dozen,Out of Production,2005-03-31,6.0,B4615D
2301,2443,M-B4615SD,B,Briefs,Women's Panties,Underwear,250,M,Dozen,Out of Production,2005-03-31,6.25,B4615SD
2302,2444,L-B4615D,B,Briefs,Women's Panties,Underwear,282,L,Dozen,Out of Production,2005-03-31,6.5,B4615D
2303,2445,L-B4615SD,B,Briefs,Women's Panties,Underwear,290,L,Dozen,Out of Production,2005-03-31,6.75,B4615SD
2304,2446,XL-B4615D,B,Briefs,Women's Panties,Underwear,310,XL,Dozen,Out of Production,2005-03-31,7.0,B4615D
2305,2447,XL-B4615SD,B,Briefs,Women's Panties,Underwear,335,XL,Dozen,Out of Production,2005-03-31,7.25,B4615SD
2306,2448,M-G46T,G,Briefs,Women's Panties,Underwear,370,M,Dozen,In Production,2005-02-15,4.9,G46T
2307,2449,L-G46T,G,Briefs,Women's Panties,Underwear,388,L,Dozen,In Production,2005-02-15,5.3,G46T
2308,2450,XL-G46T,G,Briefs,Women's Panties,Underwear,445,XL,Dozen,In Production,2005-02-15,5.7,G46T
2309,2451,XL-201S,AT,Undershirts,Women's Undershirts,Underwear,1107,XL,Dozen,In Production,2005-02-15,8.0,201S
2310,2452,XXL-201S,AT,Undershirts,Women's Undershirts,Underwear,1008,XXL,Dozen,In Production,2005-02-15,8.5,201S
2311,2453,S-T46D,T,Briefs,Women's Panties,Underwear,265,S,Dozen,Out of Production,2005-02-15,4.5,T46D
2312,2454,M-T46D,T,Briefs,Women's Panties,Underwear,295,M,Dozen,In Production,2005-02-15,4.8,T46D
2313,2455,M-V10D,V,Briefs,Women's Panties,Underwear,225,M,Dozen,Out of Production,2005-02-15,4.1,V10D
2314,2456,XL-T46D,T,Briefs,Women's Panties,Underwear,216,XL,Dozen,In Production,2005-02-15,5.4,T46D
2315,2457,M-B4600,B,Briefs,Women's Panties,Underwear,325,M,Dozen,Out of Production,2005-03-31,7.0,B4600
2316,2458,L-B4600,B,Briefs,Women's Panties,Underwear,360,L,Dozen,Out of Production,2005-03-31,7.3,B4600
2317,2462,M-B4673,B,Briefs,Women's Panties,Underwear,330,M,Dozen,In Production,2005-02-15,4.2,B4673
2318,2463,L-B4673,B,Briefs,Women's Panties,Underwear,375,L,Dozen,In Production,2005-02-15,4.5,B4673
2319,2464,XL-B4673,B,Briefs,Women's Panties,Underwear,421,XL,Dozen,In Production,2005-02-15,4.8,B4673
2320,2465,L-B4650S,B,Briefs,Women's Panties,Underwear,320,L,Dozen,Out of Production,2005-03-31,6.25,B4650S
2321,2466,S-B10DB,B,Briefs,Women's Panties,Underwear,223,S,Dozen,Out of Production,2005-03-31,4.5,B10DB
2322,2467,M-B10DB,B,Briefs,Women's Panties,Underwear,216,M,Dozen,Out of Production,2005-03-31,3.3,B10DB
2323,2468,L-B10DB,B,Briefs,Women's Panties,Underwear,315,L,Dozen,Out of Production,2005-02-15,5.1,B10DB
2324,2469,S-FF10D,FF,Briefs,Women's Panties,Underwear,265,S,Dozen,Out of Production,2005-02-15,3.9,FF10D
2325,2470,M-FF10D,FF,Briefs,Women's Panties,Underwear,271,M,Dozen,Out of Production,2005-02-15,4.2,FF10D
2326,2471,L-FF10D,FF,Briefs,Women's Panties,Underwear,262,L,Dozen,Out of Production,2005-02-15,4.5,FF10D
2327,2472,S-FF10SD,FF,Briefs,Women's Panties,Underwear,213,S,Dozen,Out of Production,2005-02-15,4.2,FF10SD
2328,2473,M-FF10SD,FF,Briefs,Women's Panties,Underwear,236,M,Dozen,Out of Production,2005-02-15,4.5,FF10SD
2329,2474,L-FF10SD,FF,Briefs,Women's Panties,Underwear,361,L,Dozen,Out of Production,2005-02-15,4.8,FF10SD
2330,2475,S-V10D,V,Briefs,Women's Panties,Underwear,226,S,Dozen,Out of Production,2005-03-31,2.8,V10D
2331,2477,L-V10D,V,Briefs,Women's Panties,Underwear,279,L,Dozen,Out of Production,2005-03-31,4.1,V10D
2332,2478,S-LL46D,LL,Briefs,Women's Panties,Underwear,231,S,Dozen,In Production,2005-02-15,3.4,LL46D
2333,2479,L-LL46D,LL,Briefs,Women's Panties,Underwear,254,L,Dozen,In Production,2005-02-15,4.0,LL46D
2334,2480,XL-LL46D,LL,Briefs,Women's Panties,Underwear,307,XL,Dozen,In Production,2005-02-15,4.3,LL46D
2335,2481,XL-B10DB,B,Briefs,Women's Panties,Underwear,315,XL,Dozen,Out of Production,2005-02-15,3.8,B10DB
2336,2484,L-201S,AT,Undershirts,Women's Undershirts,Underwear,1037,L,Dozen,In Production,2005-02-15,7.5,201S
2337,2485,S-V46SD,V,Briefs,Women's Panties,Underwear,234,S,Dozen,In Production,2005-02-15,3.6,V46SD
2338,2486,M-V46SD,V,Briefs,Women's Panties,Underwear,265,M,Dozen,In Production,2005-03-31,3.9,V46SD
2339,2487,L-V46SD,V,Briefs,Women's Panties,Underwear,289,L,Dozen,In Production,2005-03-31,4.2,V46SD
2340,2488,XL-V46SD,V,Briefs,Women's Panties,Underwear,335,XL,Dozen,In Production,2005-03-31,4.5,V46SD
2341,2490,S-BX46G,BX,Boxers,Men's Briefs,Underwear,58,S,Single Unit,Out of Production,2005-03-31,1.0,BX46G
2342,2491,S-BX46KG,BX,Boxers,Men's Briefs,Underwear,61,S,Single Unit,Out of Production,2005-03-31,1.0,BX46KG
2343,2492,S-BX46CG,BX,Boxers,Men's Briefs,Underwear,60,S,Single Unit,Out of Production,2005-03-31,1.0,BX46CG
2344,2493,M-BX46CG,BX,Boxers,Men's Briefs,Underwear,67,M,Single Unit,Out of Production,2005-03-31,1.05,BX46CG
2345,2494,M-BX46SG,BX,Boxers,Men's Briefs,Underwear,64,M,Single Unit,Out of Production,2005-03-31,1.05,BX46SG
2346,2495,L-BX46G,BX,Boxers,Men's Briefs,Underwear,64,L,Single Unit,In Production,2005-03-31,1.2,BX46G
2347,2496,L-BX46KG,BX,Boxers,Men's Briefs,Underwear,72,L,Single Unit,Out of Production,2005-03-31,1.1,BX46KG
2348,2497,L-BX46CG,BX,Boxers,Men's Briefs,Underwear,72,L,Single Unit,Out of Production,2005-03-31,1.1,BX46CG
2349,2498,L-BX46SG,BX,Boxers,Men's Briefs,Underwear,65,L,Single Unit,Out of Production,2005-03-31,1.1,BX46SG
2350,2499,XL-BX46G,BX,Boxers,Men's Briefs,Underwear,72,XL,Single Unit,Out of Production,2005-03-31,1.3,BX46G
2351,2500,XL-BX46KG,BX,Boxers,Men's Briefs,Underwear,81,XL,Single Unit,Out of Production,2005-03-31,1.15,BX46KG
2352,2501,XL-BX46SG,BX,Boxers,Men's Briefs,Underwear,76,XL,Single Unit,Out of Production,2005-03-31,1.15,BX46SG
2353,2502,XXL-BX46G,BX,Boxers,Men's Briefs,Underwear,77,XXL,Single Unit,In Production,2005-03-31,1.4,BX46G
2354,2503,XXL-BX46KG,BX,Boxers,Men's Briefs,Underwear,86,XXL,Single Unit,Out of Production,2005-03-31,1.2,BX46KG
2355,2505,S-V46D,V,Briefs,Women's Panties,Underwear,224,S,Dozen,In Production,2005-03-31,3.2,V46D
2356,2506,3-Y31,Y,Briefs,Girls' Panties,Underwear,256,M,Dozen,In Production,2005-03-31,3.2,Y31
2357,2507,2-Y32,Y,Briefs,Girls' Panties,Underwear,223,S,Dozen,Out of Production,2005-03-31,3.15,Y32
2358,2508,3-Y32,Y,Briefs,Girls' Panties,Underwear,237,M,Dozen,Out of Production,2005-03-31,3.35,Y32
2359,2509,4-FF31G,FF,Briefs,Girls' Panties,Underwear,279,L,Dozen,Out of Production,2005-03-31,3.6,FF31G
2360,2510,4-L30,L,Briefs,Girls' Panties,Underwear,244,L,Dozen,Out of Production,2005-03-31,3.2,L30
2361,2511,1-Y31,Y,Briefs,Girls' Panties,Underwear,212,XS,Dozen,In Production,2005-02-15,2.94,Y31
2362,2512,4-Y31,Y,Briefs,Girls' Panties,Underwear,285,L,Dozen,Out of Production,2005-03-31,3.4,Y31
2363,2513,2-Y31,Y,Briefs,Girls' Panties,Underwear,256,S,Dozen,In Production,2005-02-15,3.15,Y31
2364,2514,1-Y32,Y,Briefs,Girls' Panties,Underwear,190,XS,Dozen,Out of Production,2005-02-15,2.95,Y32
2365,2515,4-FF32G,FF,Briefs,Girls' Panties,Underwear,266,L,Dozen,Out of Production,2005-02-15,3.6,FF32G
2366,2516,4-Y32,Y,Briefs,Girls' Panties,Underwear,261,L,Dozen,Out of Production,2005-02-15,3.6,Y32
2367,2517,S-FF464712S,FF,Briefs,Women's Panties,Underwear,288,S,Dozen,Out of Production,2005-02-15,4.65,FF464712S
2368,2518,M-FF464712,FF,Briefs,Women's Panties,Underwear,312,M,Dozen,Out of Production,2005-02-15,4.55,FF464712
2369,2519,XL-FF464712,FF,Briefs,Women's Panties,Underwear,372,XL,Dozen,Out of Production,2005-02-15,5.15,FF464712
2370,2520,SM-190S,AT,Undershirts,Women's Undershirts,Underwear,915,S-M,Dozen,Out of Production,2005-02-15,10.0,190S
2371,2521,LXL-190S,AT,Undershirts,Women's Undershirts,Underwear,969,L-XL,Dozen,Out of Production,2005-02-15,10.5,190S
2372,2522,S-B461AT4K,B,Briefs,Women's Panties,Underwear,279,S,Dozen,In Production,2005-02-15,4.0,B461AT4K
2373,2523,M-B461AT4K,B,Briefs,Women's Panties,Underwear,333,M,Dozen,In Production,2005-02-15,4.0,B461AT4K
2374,2525,M-201S,AT,Undershirts,Women's Undershirts,Underwear,895,M,Dozen,In Production,2005-02-15,7.0,201S
2375,2526,S-BX46SG,BX,Boxers,Men's Briefs,Underwear,57,S,Single Unit,Out of Production,2005-02-15,1.0,BX46SG
2376,2527,M-BX46G,BX,Boxers,Men's Briefs,Underwear,63,M,Single Unit,Out of Production,2005-02-15,1.1,BX46G
2377,2528,L-B10SDB,B,Briefs,Women's Panties,Underwear,239,L,Dozen,Out of Production,2005-02-15,5.4,B10SDB
2378,2529,L-V46D,V,Briefs,Women's Panties,Underwear,285,L,Dozen,In Production,2005-02-15,3.8,V46D
2379,2531,M-BX46KG,BX,Boxers,Men's Briefs,Underwear,79,M,Single Unit,Out of Production,2005-02-15,1.05,BX46KG
2380,2532,XL-BX46CG,BX,Boxers,Men's Briefs,Underwear,80,XL,Single Unit,Out of Production,2005-02-15,1.15,BX46CG
2381,2533,XXL-BX46CG,BX,Boxers,Men's Briefs,Underwear,86,XXL,Single Unit,Out of Production,2005-02-15,1.2,BX46CG
2382,2534,XXL-BX46SG,BX,Boxers,Men's Briefs,Underwear,95,XXL,Single Unit,Out of Production,2005-02-15,1.2,BX46SG
2383,2535,S-B4673,B,Briefs,Women's Panties,Underwear,310,S,Dozen,In Production,2005-02-15,3.9,B4673
2384,2536,S-B10SDB,B,Briefs,Women's Panties,Underwear,208,S,Dozen,Out of Production,2005-02-15,4.8,B10SDB
2385,2537,M-B10SDB,B,Briefs,Women's Panties,Underwear,216,M,Dozen,Out of Production,2005-02-15,5.1,B10SDB
2386,2539,M-LL46D,LL,Briefs,Women's Panties,Underwear,257,M,Dozen,In Production,2005-02-15,3.7,LL46D
2387,2540,XL-B10SDB,B,Briefs,Women's Panties,Underwear,276,XL,Dozen,Out of Production,2005-02-15,5.7,B10SDB
2388,2541,SM-205,AT,Undershirts,Women's Undershirts,Underwear,835,S-M,Dozen,Out of Production,2005-02-15,8.0,205
2389,2542,LXL-205,AT,Undershirts,Women's Undershirts,Underwear,910,L-XL,Dozen,Out of Production,2005-02-15,8.7,205
2390,2543,SM-205S,AT,Undershirts,Women's Undershirts,Underwear,915,S-M,Dozen,Out of Production,2005-02-15,9.0,205S
